GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,LISTED,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1009891,,2022,MC 194 A,"28.791111, -89.056389",Offshore,LA,00000,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,13.92,211120
1010084,,2022,Rosetta Resources 220 Gulf Coast Basin,"1111 Bagby St., Suite 1600",Houston,TX,77002,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211130
1010420,110002701238,2022,Rangely CO2 Flood,,Rangely,CO,81648,CONTRA COSTA COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,68.07,211130
1010516,,2022,Chevron MM Import/Export,6001 Bollinger Canyon Road,San Ramon,CA,94583,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,324110
1010517,110020506460,2022,Chevron MM Richmond,841 Chevron Way,Richmond,CA,94801,CONTRA COSTA COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,324110
1010518,110000377477,2022,Chevron MM Pascagoula,250 Industrial Rd,Pascagoula,MS,39581,JACKSON COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,324110
1010533,110002899908,2022,Chevron MM El Segundo,324 W El Segundo Blvd,El Segundo,CA,90245,LOS ANGELES COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,324110
1010534,110002029778,2022,Chevron MM Salt Lake City,2351 North 1100 West,Salt Lake City,UT,84116,SALT LAKE COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,324110
1010538,110025400046,2022,"REG Seneca, LLC",614 Shipyard Road,Seneca,IL,61360,LASALLE COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,50010,100,325199
1011425,110071160924,2022,Walker Ridge 718 (JSM),,Offshore,LA,00000,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,40.6,211120
1011767,110070082145,2022,Denver Unit,2611 State Hwy 214,Denver City,TX,79323,YOAKUM COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,15.7,211120
1012143,110070082170,2022,San Joaquin Basin Gathering & Boosting - Chevron USA Inc.,6001 Bollinger Canyon Rd,San Ramon,CA,94583,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211120
1012146,110070082171,2022,Coastal Basin Gathering & Boosting - Chevron USA Inc.,6001 Bollinger Canyon Rd.,San Ramon,CA,94583,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211120
1012257,110002701238,2022,Chevron MCA 260 East Texas Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211130
1012305,110002701238,2022,Chevron MCA 430 Permian Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211130
1012311,110002701238,2022,Chevron MCA 595 Piceance Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211130
1012721,110071161964,2022,Rosetta Resources 220 Gulf Coast Basin Gathering and Boosting,"1111 Bagby St., Suite 1600",Houston,TX,77002,HARRIS COUNTY,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,486210
1012826,110070082219,2022,Basin 540 Denver Julesburg  G&B,1001 Noble Energy Way,Houston,TX,77070,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,486210
1013204,110071161045,2022,Walker Ridge 29 (Big Foot),,Offshore,LA,00000,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,60,211120
1013221,,2022,Noble Midstream Services - Permian Basin 430,1001 Noble Energy Way,Houston,TX,77070,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,486210
1013222,,2022,"Noble Energy, Inc. - Permian Basin 430",1001 Noble Energy Way,Houston,TX,77070,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100,211130
1013690,110070716006,2022,Mobile 823 A,,Offshore,AL,00000,MOBILE,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,25,211120
1014643,110071397346,2022,"Argos, MMS Platform ID 02481, Complex ID 2665-1",,Offshore,LA,00000,,1,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,15.6,211120
1005903,110000462703,2022,PASADENA REFINING SYSTEM,111 RED BLUFF ROAD,PASADENA,TX,77506,HARRIS COUNTY,1,CHEVRON USA INC,111 Red Bluff Road,Pasadena,TX,77506,100,324110
1003700,,2022,CHS Inc.,5500 CENEX DRIVE,INVER GROVE HEIGHTS,MN,55077,DAKOTA,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,424720
1004276,110040912313,2022,CHS-Rochelle,1900 STEWARD RD,ROCHELLE,IL,61068,OGLE COUNTY,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,325193
1004656,110015870912,2022,CHS MANKATO,2020 SOUTH RIVERFRONT DRIVE,MANKATO,MN,56001,BLUE EARTH COUNTY,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,311224
1004657,110020518974,2022,CHS OILSEED PROCESSING - FAIRMONT,1833 130TH ST,FAIRMONT,MN,56031,MARTIN COUNTY,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,311224
1006671,110000595124,2022,CHS INC LAUREL REFINERY,803 US HIGHWAY 212 SOUTH,LAUREL,MT,59044,YELLOWSTONE COUNTY,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,324110
1007942,110015862440,2022,CHS MCPHERSON REFINERY INC.,2000 SOUTH MAIN STREET,MCPHERSON,KS,67460,MCPHERSON COUNTY,1,CHS INC,5500 Cenex Drive,Inver Grove Heights,MN,55077,100,324110
1000355,,2022,(540) Civitas Resources - Denver Basin,555 17th St. Suite 3700,Denver,CO,80202,,1,CIVITAS RESOURCES INC,555 17TH Street Suite 3700,Denver,CO,80202,100,211120
1014558,,2022,(540) Civitas Resources - GB - Denver Basin,555 17th St. Suite 3700,Denver,CO,80202,,1,CIVITAS RESOURCES INC,555 17TH Street Suite 3700,Denver,CO,80202,100,211120
1010761,110000378207,2022,"Clariant Corporation, Louisville Site, West Plant",1227 S. 12th Street,Louisville,KY,40210,JEFFERSON COUNTY,1,CLARIANT CORP,500 E Monroe Street,Charlotte,NC,28202,100,325180
1003276,110000397883,2022,SAFETY-KLEEN SYSTEMS,601 RILEY RD,EAST CHICAGO,IN,46312,LAKE COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,324191
1003994,110055509150,2022,"Sawyer Disposal Services, LLC",12400 247th Ave S.E.,Sawyer,ND,58781,WARD COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562212
1007072,110071159487,2022,"Altair Disposal Services, LLC",5464 Highway 71,Altair,TX,77412,COLORADO COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562212
1009930,110000500912,2022,"Clean Harbors Buttonwillow, LLC.",2500 West Lokern Road,Buttonwillow,CA,93206,KERN COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562212
1013278,110000521221,2022,Clean Harbors El Dorado LLC,309 American Circle,El Dorado,AR,71730,UNION COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562211
1014027,,2022,"Clean Harbors Environmental Services, Inc.",2247 South Highway 71,Kimball,NE,69145,,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562211
1014028,110000463365,2022,"Clean Harbors Deer Park, LLC.",2027 Independence Parkway S,La Porte,TX,77571,HARRIS COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562211
1014032,110071080105,2022,"Clean Harbors Aragonite, LLC.",,Aragonite,UT,84029,TOOELE COUNTY,1,CLEAN HARBORS INC,42 Longwater Drive,Norwell,MA,02061,100,562211
1002708,110071161224,2022,CLEARWATER PAPER CORP-CYPRESS BEND MILL,5082 HIGHWAY 4-NORTH,ARKANSAS CITY,AR,71630,DESHA COUNTY,1,CLEARWATER PAPER CORP,"601 W. Riverside, Suite 1100",Spokane,WA,99201,100,322130
1004277,110037454518,2022,"Clearwater Paper Las Vegas, LLC",3901 North Donna Street,North Las Vegas,NV,89030,CLARK COUNTY,1,CLEARWATER PAPER CORP,"601 W. Riverside, Suite 1100",Spokane,WA,99201,100,322120
1004705,110070148264,2022,CLEARWATER PAPER CORP,803 MILL RD,LEWISTON,ID,83501,NEZ PERCE COUNTY,1,CLEARWATER PAPER CORP,"601 W. Riverside, Suite 1100",Spokane,WA,99201,100,322110
1010974,110071159965,2022,"Clearwater Paper Shelby, LLC",617 Washburn Switch Rd.,Shelby,NC,28150,CLEVELAND COUNTY,1,CLEARWATER PAPER CORP,"601 W. Riverside, Suite 1100",Spokane,WA,99201,100,322120
1000431,110000520213,2022,El Segundo,301 VISTA DEL MAR,EL SEGUNDO,CA,90245,Los Angeles,1,CLEARWAY ENERGY INC,300 Carnegie Center,Princeton,NJ,08540,100,221112
1010417,110045006596,2022,"Walnut Creek Energy, LLC.",911 Bixby Drive,City of Industry,CA,91745,LOS ANGELES COUNTY,1,CLEARWAY ENERGY INC,"300 Carnegie Center, Suite 300",Princeton,NJ,08540,100,221112
1011303,110043331864,2022,Marsh Landing Generating Station,3201-C Wilbur Avenue,Antioch,CA,94509,CONTRA COSTA COUNTY,1,CLEARWAY ENERGY INC,"300 Carnegie Center, Suite 300",Princeton,NJ,08540,100,221112
1000156,110066942526,2022,Cleveland-Cliffs Steel LLC,3210 WATLING ST,EAST CHICAGO,IN,46312,Lake,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1000214,110000592788,2022,Cleveland-Cliffs Steel Corporation,6500 N US HIGHWAY 231,ROCKPORT,IN,47635,SPENCER COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1000260,110057387420,2022,Cleveland-Cliffs Weirton LLC,100 Pennsylvania Avenue,WEIRTON,WV,26062,Hancock,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1000274,110000392557,2022,Cleveland-Cliffs Steel Corporation - Middletown Works,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,Butler,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1000588,110000397794,2022,Cleveland-Cliffs Steel LLC,3001 Dickey Road,East Chicago,IN,46312,LAKE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1001563,110042081939,2022,MOUNTAIN STATE CARBON,1851 MAIN ST,FOLLANSBEE,WV,26037,BROOKE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,324199
1002903,110070828184,2022,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,1 ARMCO DR,BUTLER,PA,16003,BUTLER COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1003380,110012566767,2022,Cleveland-Cliffs Warren,2234 MAIN AVE SW,WARREN,OH,44481,TRUMBULL COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,324199
1003403,110060497001,2022,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,4001 MILLER RD,DEARBORN,MI,48120,WAYNE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1003417,110000384673,2022,Cleveland-Cliffs Steel Corporation,17400 STATE ROUTE 16,COSHOCTON,OH,43812,COSHOCTON COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331221
1003418,110000384487,2022,Cleveland-Cliffs Steel Corporation - Zanesville Works,1724 LINDEN AVENUE,ZANESVILLE,OH,43701,MUSKINGUM COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1003523,110000745007,2022,CLEVELAND-CLIFFS PLATE LLC/CONSHOHOCKEN PLT,900 CONSHOHOCKEN RD,CONSHOHOCKEN,PA,19428,MONTGOMERY COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1003581,110000399462,2022,Cleveland-Cliffs Tek Inc. and Cleveland-Cliffs Kote Inc.,30755 EDISON RD,NEW CARLISLE,IN,46552,ST. JOSEPH COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331221
1003668,110005981928,2022,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,139 MODENA RD,COATESVILLE,PA,19320,CHESTER COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1003669,110056954808,2022,Cleveland-Cliffs Minorca Mine,5950 Old Highway 53,Virginia,MN,55792,ST. LOUIS COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,212210
1003962,110000607558,2022,Cleveland-Cliffs Burns Harbor LLC,250 W US 12,BURNS HARBOR,IN,46304,PORTER COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1004215,110000332916,2022,Cleveland-Cliffs Steelton LLC,215 S FRONT ST,STEELTON,PA,17113,DAUPHIN COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1004458,110041006416,2022,TILDEN MINING COMPANY L C,,ISHPEMING,MI,49849,MARQUETTE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,212210
1005025,110000329118,2022,Cleveland-Cliffs Monessen Coke LLC,345 DONNER AVENUE,MONESSEN,PA,15062,WESTMORELAND COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,324199
1005116,110068961225,2022,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746,ST. LOUIS COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,212210
1005276,110000910453,2022,NORTHSHORE MINING CO - SILVER BAY,10 OUTER DRIVE,SILVER BAY,MN,55614,LAKE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,212210
1005294,110070834615,2022,UNITED TACONITE LLC - FAIRLANE PLANT,8470 Townline Road,FORBES,MN,55738,ST. LOUIS COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,212210
1005418,110013816228,2022,SPARTAN STEEL COATING,3300 WOLVERINE DRIVE,MONROE,MI,48162,MONROE COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,48,332812
1006325,110015682215,2022,CLEVELAND-CLIFFS RIVERDALE LLC,13500 S PERRY AVE,RIVERDALE,IL,60827,COOK COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1006530,110000391898,2022,Cleveland-Cliffs Steel Corporation - Mansfield Works,913 BOWMAN STREET,MANSFIELD,OH,44903,RICHLAND COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1006951,110000382381,2022,Cleveland-Cliffs Columbus LLC,1800 Watkins Road,Columbus,OH,43207,FRANKLIN COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,332812
1007177,110011945681,2022,Cleveland-Cliffs Cleveland Works LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,Cuyahoga,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1010125,110046101240,2022,Cleveland-Cliffs Princeton Coal,640 Cloverdew Dairy Road,Princeton,WV,24740,MERCER COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,
1014155,110070244823,2022,IronUnits LLC,300 Millard Avenue,Toledo,OH,43605,LUCAS COUNTY,1,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100,331110
1011081,,2022,"CMO, Inc.",19100 7th Standard Rd.,McKittrick,CA,93251,,1,CMO INC,19100 7Th Standard Road,Mckittrick,CA,92351,100,211120
1000534,110071161444,2022,TES Filer City Station,700 MEE ST,FILER CITY,MI,49634,Manistee,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,50,221112
1000670,110000411108,2022,J H Campbell,17000 CROSWELL ST,WEST OLIVE,MI,49460,Ottawa,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,96.17,221112
1001308,110012534551,2022,Zeeland Generating Station,425 FAIRVIEW AVE,ZEELAND,MI,49464,Ottawa,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221112
1001313,110007393105,2022,Kalamazoo River Generating Station,6900 EAST MICHIGAN AVE,COMSTOCK,MI,49041,Kalamazoo,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221112
1001393,110015804511,2022,Jackson Generating Station,2219 CHAPIN ST,JACKSON,MI,49203,Jackson,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221112
1004527,110071160593,2022,Consumers Energy Company,One Energy Plaza,Jackson,MI,49201,JACKSON COUNTY,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221210
1006695,110006650132,2022,Dearborn Industrial Generation,2400 MILLER ROAD,DEARBORN,MI,48121,Wayne,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221118
1007295,110002356922,2022,Livingston Generating Station,155 NORTH TOWNLINE ROAD,GAYLORD,MI,49753,Otsego,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221112
1007374,110071161707,2022,Dan E Karn,2742 N WEADOCK HWY,ESSEXVILLE,MI,48732,Bay,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221112
1007535,110061980076,2022,Consumers Energy - Ray Compressor Station,69333 Omo Road,Armada,MI,48005,MACOMB COUNTY,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,486210
1007732,110001482949,2022,Craven County Wood Energy,201 Executive Parkway,New Bern,NC,28562,CRAVEN COUNTY,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,50,221117
1009855,110062051880,2022,Consumers Energy - Electric Asset Management,One Energy Plaza,Jackson,MI,49201,JACKSON COUNTY,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,221121
1012634,110062051880,2022,Consumers Energy Company - Transmission Pipeline,One Energy Plaza,Jackson,MI,49201,JACKSON COUNTY,1,CMS ENERGY CORP,One Energy Plaza Dr,Jackson,MI,49201,100,486210
1008783,,2022,CNX Gas Company LLC -160A Appalachian Basin Eastern Overthrust Area,1000 Consol Energy Drive,Canonsburg,PA,15317,,1,CNX RESOURCES CORP,1000 Horizon Vue Drive,Canonsburg,PA,15137,100,211130
1012762,110070069804,2022,CNX Midstream Operating Company LLC - 160A Appalachian Basin Eastern Overthrust Area - GB,1000 CONSOL Energy Drive,Canonsburg,PA,15317,WASHINGTON COUNTY,1,CNX RESOURCES CORP,1000 Horizon Vue Drive,Canonsburg,PA,15317,100,486210
1007526,110071159266,2022,Coeur Alaska Inc Kensington Gold Mine,58.840829 North 135.044064 West,Juneau,AK,99801,JUNEAU CITY AND BOROUGH,1,COEUR MINING INC,200 South Wacker Drive Suite 2100,Chicago,IL,60606,100,212220
1002216,110009072984,2022,CMC Steel Florida,16770 REBAR ROAD,BALDWIN,FL,32234,DUVAL COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1003981,110013834770,2022,SMI STEEL LLC,101 50TH STREET SOUTH,BIRMINGHAM,AL,35212,JEFFERSON COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1004038,110037377969,2022,CMC Steel Arizona,11444 E Germann Rd,Mesa,AZ,85212,MARICOPA COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1004259,110000599745,2022,STRUCTURAL METALS INC,1 STEEL MILL ROAD,SEGUIN,TX,78155,GUADALUPE COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1005346,110000351887,2022,CMC Steel SC,310 New State Road,Cayce,SC,29033,LEXINGTON COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1006708,110040971491,2022,CMC Steel New Jersey,NORTH CROSSMAN ROAD,SAYREVILLE,NJ,08872,MIDDLESEX COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1006906,110000373480,2022,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921,KNOX COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1013215,110070126095,2022,"CMC Steel Oklahoma, LLC",2253 E. Main Street,Durant,OK,74701,BRYAN COUNTY,1,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,100,331110
1003829,110071161253,2022,NORTH AMERICAN SALT CO,1662 AVE N,LYONS,KS,67554,RICE COUNTY,1,COMPASS MINERALS INTERNATIONAL INC,9900 W 109Th Street Ste. 100,Overland Park,KS,66210,100,325998
1009764,110000469920,2022,Compass Minerals Ogden Inc,765 N 10500 W,Ogden,UT,84404,WEBER COUNTY,1,COMPASS MINERALS INTERNATIONAL INC,9900 W 109Th Street Ste. 100,Overland Park,KS,66210,100,212390
1009890,110071159716,2022,"Comstock Oil & Gas-LA, LLC",5300 Town & Country Blvd - Suite 500,Frisco,TX,75034,DENTON COUNTY,1,COMSTOCK RESOURCES INC,5300 Town & Country Blvd - Suite 500,Frisco,TX,75034,100,211120
1009907,110071159671,2022,"Comstock Oil & Gas, LLC",5300 Town & Country Blvd - Suite 500,Frisco,TX,75034,DENTON COUNTY,1,COMSTOCK RESOURCES INC,5300 Town & Country Blvd - Suite 500,Frisco,TX,75034,100,211120
1006445,110002408608,2022,ConAgra Foods Inc.,554 S. Yosemite Ave.,Oakdale,CA,95361,STANISLAUS COUNTY,1,CONAGRA BRANDS INC,9 Conagra Drive,Omaha,NE,68102,100,311421
1006896,110001039705,2022,ConAgra Foods Inc.,30 MARR STREET,MILTON,PA,17847,NORTHUMBERLAND COUNTY,1,CONAGRA BRANDS INC,9 Conagra Drive,Omaha,NE,68102,100,311422
1013721,110000453223,2022,Conagra - Russellville,3100 E. MAIN ST.,Russellville,AR,72802,POPE COUNTY,1,CONAGRA BRANDS INC,9 Conagra Drive,Omaha,NE,68102,100,311615
1001628,110070081799,2022,LISBURNE PRODUCTION CENTER,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,36.1,211120
1001649,110067215882,2022,CENTRAL COMPRESSOR PLANT,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,36.1,211120
1001650,110067215864,2022,CENTRAL GAS FACILITY,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,36.1,211120
1001651,110070081803,2022,CENTRAL POWER STATION,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,36.1,211120
1001737,110008972594,2022,ENDICOTT PRODUCTION FACILITY,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,0.02,211130
1001801,110010681707,2022,SEAWATER INJECTION PLANT,,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,36.1,211120
1001805,110009454964,2022,SEA ROBIN GAS PROCESSING PLANT,5627 ARISTIDE ROAD,ERATH,LA,70533,VERMILION PARISH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,0.13,211130
1002735,110043815609,2022,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,29 Vacuum Complex Lane,Lovington,NM,88260,LEA COUNTY,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,46,211120
1004422,110063104670,2022,ConocoPhillips Alaska Inc - KRU CPF2,,North Slope,AK,00000,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,92.52,211120
1004998,110070081909,2022,ConocoPhillips Alaska Inc - KRU CPF3,,North Slope,AK,00000,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,92.52,211120
1005001,110070081910,2022,ConocoPhillips Alaska Inc - KRU STP,,North Slope,AK,00000,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,92.52,211120
1005789,110063104670,2022,ConocoPhillips Alaska Inc - KRU CPF1,,North Slope,AK,00000,NORTH SLOPE BOROUGH,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,92.52,211120
1005858,110041481456,2022,DENVER UNIT CO 2 RECOVERY PLANT,1.5 M N OF DENVER CITY ON SH 214,DENVER CITY,TX,79323,YOAKUM COUNTY,1,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,14,211120
